***SESSION HEADER***
{
  "Participant": "S02",
  "Timestamp": "11-27-18-22-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;AngleErrDeg;
2206.4480;114;3;False;AfterFade;1.005;Pig;False;True;3.9069;0.0000;(-0.0375, 1.1153, -7.2391);(0.0854, 0.0595, 0.0132, 0.9945);(-0.0343, 0.7192, -6.9574);(0.0461, 0.0357, -0.0394, 0.9975);(0.5954, 0.0000, 3.5340);(0.0766, 0.0000, 3.9061);0.8974;
2207.5200;114;3;False;Estimation;1.072;Pig;False;True;3.9069;3.4955;(-0.0386, 1.1145, -7.2376);(0.0892, 0.0584, 0.0147, 0.9942);(-0.0377, 0.7191, -6.9594);(0.0431, 0.0272, -0.0389, 0.9979);(0.1412, 0.0000, 3.4926);(0.0766, 0.0000, 3.9061);1.1924;
2209.0390;115;3;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0390, 1.1145, -7.2367);(0.0905, 0.0573, 0.0156, 0.9941);(-0.0370, 0.7169, -6.9587);(0.0502, 0.0278, -0.0418, 0.9975);(0.1412, 0.0000, 3.4926);(0.0000, 0.0000, -7.0000);1.1924;
2209.0500;115;3;False;BeforeFade;0.011;Pig;False;True;3.6430;0.0000;(-0.0390, 1.1144, -7.2368);(0.0905, 0.0574, 0.0156, 0.9941);(-0.0371, 0.7168, -6.9588);(0.0502, 0.0279, -0.0417, 0.9975);(0.1412, 0.0000, 3.4926);(-0.3165, 0.0000, 3.6293);1.1924;
2209.1500;115;3;False;Stimuli;0.100;Pig;False;True;3.6430;0.0000;(-0.0390, 1.1145, -7.2369);(0.0906, 0.0571, 0.0158, 0.9941);(-0.0366, 0.7174, -6.9586);(0.0493, 0.0277, -0.0416, 0.9975);(0.1412, 0.0000, 3.4926);(-0.3165, 0.0000, 3.6293);1.1924;
2210.1560;115;3;False;AfterFade;1.005;Pig;False;True;3.6430;0.0000;(-0.0407, 1.1143, -7.2365);(0.0915, 0.0543, 0.0191, 0.9941);(-0.0481, 0.7175, -6.9621);(0.0518, -0.0092, -0.0407, 0.9978);(0.1412, 0.0000, 3.4926);(-0.3165, 0.0000, 3.6293);1.1924;
2211.0830;115;3;False;Estimation;0.927;Pig;False;True;3.6430;3.3938;(-0.0405, 1.1143, -7.2364);(0.0918, 0.0545, 0.0191, 0.9941);(-0.0492, 0.7173, -6.9634);(0.0490, -0.0113, -0.0407, 0.9979);(-0.1418, 0.0000, 3.3908);(-0.3165, 0.0000, 3.6293);2.5883;
2212.6460;116;3;False;Focus;1.564;empty;empty;empty;7.0000;0.0000;(-0.0370, 1.1154, -7.2419);(0.0830, 0.0524, 0.0131, 0.9951);(-0.0478, 0.7151, -6.9628);(0.0587, -0.0075, -0.0438, 0.9973);(-0.1418, 0.0000, 3.3908);(0.0000, 0.0000, -7.0000);2.5883;
2212.6570;116;3;False;BeforeFade;0.011;Rabbit;False;False;4.6382;0.0000;(-0.0370, 1.1154, -7.2419);(0.0830, 0.0524, 0.0131, 0.9951);(-0.0478, 0.7150, -6.9628);(0.0590, -0.0076, -0.0438, 0.9973);(-0.1418, 0.0000, 3.3908);(-0.9918, 0.0000, 4.5309);2.5883;
2212.7580;116;3;False;Stimuli;0.100;Rabbit;False;False;4.6382;0.0000;(-0.0369, 1.1154, -7.2417);(0.0832, 0.0528, 0.0134, 0.9950);(-0.0478, 0.7150, -6.9625);(0.0593, -0.0084, -0.0429, 0.9973);(-0.1418, 0.0000, 3.3908);(-0.9918, 0.0000, 4.5309);2.5883;
2213.7630;116;3;False;AfterFade;1.005;Rabbit;False;False;4.6382;0.0000;(-0.0402, 1.1148, -7.2401);(0.0865, 0.0458, 0.0195, 0.9950);(-0.0647, 0.7149, -6.9689);(0.0582, -0.0661, -0.0325, 0.9956);(-0.1418, 0.0000, 3.3908);(-0.9918, 0.0000, 4.5309);2.5883;
2215.7740;116;3;False;Estimation;2.011;Rabbit;False;False;4.6382;4.5810;(-0.0391, 1.1145, -7.2406);(0.0885, 0.0473, 0.0187, 0.9948);(-0.0677, 0.7307, -6.9735);(0.0060, -0.0786, -0.0248, 0.9966);(-0.7757, 0.0000, 4.5148);(-0.9918, 0.0000, 4.5309);2.5988;
2217.5720;117;3;False;Focus;1.798;empty;empty;empty;7.0000;0.0000;(-0.0386, 1.1143, -7.2390);(0.0900, 0.0460, 0.0188, 0.9947);(-0.0615, 0.7198, -6.9689);(0.0426, -0.0570, -0.0216, 0.9972);(-0.7757, 0.0000, 4.5148);(0.0000, 0.0000, -7.0000);2.5988;
2217.5830;117;3;False;BeforeFade;0.011;Deer;False;False;2.3399;0.0000;(-0.0386, 1.1143, -7.2389);(0.0901, 0.0460, 0.0188, 0.9947);(-0.0614, 0.7200, -6.9688);(0.0425, -0.0574, -0.0216, 0.9972);(-0.7757, 0.0000, 4.5148);(0.4368, 0.0000, 2.2988);2.5988;
2217.6840;117;3;False;Stimuli;0.101;Deer;False;False;2.3399;0.0000;(-0.0389, 1.1146, -7.2395);(0.0893, 0.0458, 0.0193, 0.9948);(-0.0616, 0.7206, -6.9685);(0.0431, -0.0571, -0.0224, 0.9972);(-0.7757, 0.0000, 4.5148);(0.4368, 0.0000, 2.2988);2.5988;
2218.6900;117;3;False;AfterFade;1.006;Deer;False;False;2.3399;0.0000;(-0.0368, 1.1153, -7.2393);(0.0859, 0.0546, 0.0157, 0.9947);(-0.0272, 0.7190, -6.9552);(0.0431, 0.0556, -0.0266, 0.9972);(-0.7757, 0.0000, 4.5148);(0.4368, 0.0000, 2.2988);2.5988;
2223.6930;117;3;False;Estimation;5.003;Deer;False;False;2.3399;-1.0000;(-0.0394, 1.1173, -7.2354);(0.0650, 0.0567, 0.0174, 0.9961);(-0.0211, 0.7039, -6.9538);(0.0920, 0.0771, -0.0474, 0.9916);(-10.0000, -10.0000, -10.0000);(0.4368, 0.0000, 2.2988);-1.0000;
2225.3460;118;3;False;Focus;1.653;empty;empty;empty;7.0000;0.0000;(-0.0398, 1.1185, -7.2375);(0.0554, 0.0574, 0.0148, 0.9967);(-0.0432, 0.6944, -6.9636);(0.1133, 0.0271, -0.0437, 0.9922);(-10.0000, -10.0000, -10.0000);(0.0000, 0.0000, -7.0000);-1.0000;
2225.3570;118;3;False;BeforeFade;0.011;Pig;False;True;3.5270;0.0000;(-0.0401, 1.1186, -7.2374);(0.0553, 0.0571, 0.0149, 0.9967);(-0.0434, 0.6946, -6.9634);(0.1129, 0.0269, -0.0436, 0.9923);(-10.0000, -10.0000, -10.0000);(-0.3983, 0.0000, 3.5044);-1.0000;
2225.4570;118;3;False;Stimuli;0.100;Pig;False;True;3.5270;0.0000;(-0.0406, 1.1187, -7.2379);(0.0541, 0.0517, 0.0169, 0.9971);(-0.0419, 0.6942, -6.9635);(0.1136, 0.0293, -0.0446, 0.9921);(-10.0000, -10.0000, -10.0000);(-0.3983, 0.0000, 3.5044);-1.0000;
2226.4630;118;3;False;AfterFade;1.005;Pig;False;True;3.5270;0.0000;(-0.0425, 1.1201, -7.2251);(0.0456, 0.0315, 0.0181, 0.9983);(-0.0569, 0.7134, -6.9684);(0.0584, -0.0197, -0.0364, 0.9974);(-10.0000, -10.0000, -10.0000);(-0.3983, 0.0000, 3.5044);-1.0000;
2228.6190;118;3;False;Estimation;2.156;Pig;False;True;3.5270;3.1146;(-0.0510, 1.1232, -7.2340);(0.0127, 0.0157, 0.0308, 0.9993);(-0.0636, 0.7125, -6.9721);(0.0633, -0.0319, -0.0317, 0.9970);(-0.2654, 0.0000, 3.1033);(-0.3983, 0.0000, 3.5044);1.5969;
2230.2830;119;3;False;Focus;1.664;empty;empty;empty;7.0000;0.0000;(-0.0434, 1.1163, -7.2245);(0.0467, 0.0374, 0.0155, 0.9981);(-0.0456, 0.7118, -6.9667);(0.0732, 0.0015, -0.0356, 0.9967);(-0.2654, 0.0000, 3.1033);(0.0000, 0.0000, -7.0000);1.5969;
2230.2940;119;3;False;BeforeFade;0.011;FinalSnake;True;False;1.8400;0.0000;(-0.0432, 1.1161, -7.2255);(0.0486, 0.0379, 0.0152, 0.9980);(-0.0450, 0.7133, -6.9670);(0.0698, 0.0023, -0.0353, 0.9969);(-0.2654, 0.0000, 3.1033);(-0.0319, 0.0000, 1.8398);1.5969;
2230.3940;119;3;False;Stimuli;0.100;FinalSnake;True;False;1.8400;0.0000;(-0.0425, 1.1199, -7.2351);(0.0323, 0.0413, 0.0157, 0.9985);(-0.0487, 0.7179, -6.9710);(0.0610, -0.0066, -0.0338, 0.9975);(-0.2654, 0.0000, 3.1033);(-0.0319, 0.0000, 1.8398);1.5969;
2231.4000;119;3;False;AfterFade;1.005;FinalSnake;True;False;1.8400;0.0000;(-0.0423, 1.1122, -7.2255);(0.0752, 0.0427, 0.0199, 0.9961);(-0.0437, 0.6975, -6.9672);(0.1190, 0.0048, -0.0657, 0.9907);(-0.2654, 0.0000, 3.1033);(-0.0319, 0.0000, 1.8398);1.5969;
2233.3650;119;3;False;Estimation;1.966;FinalSnake;True;False;1.8400;1.7226;(-0.0457, 1.1119, -7.2317);(0.0805, 0.0412, 0.0300, 0.9955);(-0.0465, 0.6835, -6.9699);(0.1634, 0.0088, -0.0802, 0.9833);(-0.0640, 0.0000, 1.7215);(-0.0319, 0.0000, 1.8398);1.1359;
2235.1750;120;3;False;Focus;1.810;empty;empty;empty;7.0000;0.0000;(-0.0404, 1.1134, -7.2333);(0.0750, 0.0429, 0.0215, 0.9960);(-0.0554, 0.6861, -6.9745);(0.1536, -0.0214, -0.0753, 0.9850);(-0.0640, 0.0000, 1.7215);(0.0000, 0.0000, -7.0000);1.1359;
2235.1860;120;3;False;BeforeFade;0.011;FinalWolf;True;False;2.5262;0.0000;(-0.0403, 1.1134, -7.2334);(0.0748, 0.0430, 0.0217, 0.9960);(-0.0551, 0.6862, -6.9744);(0.1537, -0.0211, -0.0754, 0.9850);(-0.0640, 0.0000, 1.7215);(0.5901, 0.0000, 2.4564);1.1359;
2235.2870;120;3;False;Stimuli;0.101;FinalWolf;True;False;2.5262;0.0000;(-0.0404, 1.1137, -7.2337);(0.0739, 0.0436, 0.0214, 0.9961);(-0.0551, 0.6862, -6.9744);(0.1531, -0.0198, -0.0741, 0.9852);(-0.0640, 0.0000, 1.7215);(0.5901, 0.0000, 2.4564);1.1359;
2236.2920;120;3;False;AfterFade;1.005;FinalWolf;True;False;2.5262;0.0000;(-0.0343, 1.1147, -7.2368);(0.0701, 0.0791, 0.0192, 0.9942);(-0.0166, 0.7027, -6.9609);(0.0908, 0.0937, -0.0701, 0.9890);(-0.0640, 0.0000, 1.7215);(0.5901, 0.0000, 2.4564);1.1359;
2237.6880;120;3;False;Estimation;1.396;FinalWolf;True;False;2.5262;2.7017;(-0.0349, 1.1145, -7.2370);(0.0718, 0.0789, 0.0211, 0.9941);(-0.0122, 0.7052, -6.9601);(0.0797, 0.1095, -0.0637, 0.9887);(0.5431, 0.0000, 2.6465);(0.5901, 0.0000, 2.4564);1.9116;
2280.8470;121;3;False;Init;43.159;empty;empty;empty;7.0000;0.0000;(-0.0283, 1.1217, -7.2045);(0.0374, 0.0526, 0.0083, 0.9979);(-0.0257, 0.5721, -6.8949);(-0.1140, -0.0101, 0.1259, 0.9854);(0.5431, 0.0000, 2.6465);(0.0000, 0.0000, -7.0000);1.9116;
2283.5730;121;3;False;RatingInit;45.884;empty;empty;empty;7.0000;0.0000;(-0.0311, 1.1219, -7.1962);(0.0273, 0.0460, 0.0178, 0.9984);(-0.0266, 0.5669, -6.8958);(-0.0987, -0.0178, 0.1301, 0.9864);(0.5431, 0.0000, 2.6465);(0.0000, 0.0000, -7.0000);1.9116;
2336.0010;121;3;False;Rating;0.000;Pig;False;True;4.8472;0.0000;(-0.0280, 1.1209, -7.2408);(0.0358, 0.0503, 0.0022, 0.9981);(-0.0253, 0.5733, -6.8892);(-0.1517, 0.0262, 0.1143, 0.9814);(0.5431, 0.0000, 2.6465);(0.2620, 0.0000, 4.8401);1.9116;
2339.3970;1;3;False;Init;3.396;empty;empty;empty;7.0000;0.0000;(-0.0185, 1.1357, -7.2350);(-0.0986, 0.0586, -0.0127, 0.9933);(-0.0239, 0.5702, -6.8869);(-0.1366, 0.0312, 0.1138, 0.9836);(0.5431, 0.0000, 2.6465);(0.0000, 0.0000, -7.0000);1.9116;
2341.0720;1;4;False;Focus;1.675;empty;empty;empty;7.0000;0.0000;(-0.0234, 1.1214, -7.2224);(0.0446, 0.0652, 0.0034, 0.9969);(-0.0261, 0.5709, -6.8921);(-0.1396, 0.0197, 0.1169, 0.9831);(0.5431, 0.0000, 2.6465);(0.0000, 0.0000, -7.0000);1.9116;
2341.0830;1;4;False;BeforeFade;0.011;FinalWolf;True;False;3.0876;0.0000;(-0.0234, 1.1216, -7.2227);(0.0429, 0.0661, 0.0033, 0.9969);(-0.0262, 0.5709, -6.8921);(-0.1398, 0.0195, 0.1168, 0.9831);(0.5431, 0.0000, 2.6465);(0.7078, 0.0000, 3.0054);1.9116;
2341.1840;1;4;False;Stimuli;0.100;FinalWolf;True;False;3.0876;0.0000;(-0.0242, 1.1243, -7.2240);(0.0256, 0.0701, 0.0018, 0.9972);(-0.0256, 0.5702, -6.8917);(-0.1374, 0.0210, 0.1172, 0.9833);(0.5431, 0.0000, 2.6465);(0.7078, 0.0000, 3.0054);1.9116;
2342.1890;1;4;False;AfterFade;1.005;FinalWolf;True;False;3.0876;0.0000;(-0.0276, 1.1200, -7.2377);(0.0571, 0.0866, 0.0155, 0.9945);(0.0761, 0.7390, -6.8967);(-0.2055, 0.1700, 0.0300, 0.9633);(0.5431, 0.0000, 2.6465);(0.7078, 0.0000, 3.0054);1.9116;
2345.2050;1;4;False;Estimation;3.016;FinalWolf;True;False;3.0876;3.3845;(-0.0304, 1.1257, -7.2028);(0.0011, 0.1012, 0.0107, 0.9948);(0.0565, 0.6587, -6.8895);(0.0417, 0.1052, -0.0449, 0.9926);(0.7451, 0.0000, 3.3015);(0.7078, 0.0000, 3.0054);0.5341;
2347.0820;2;4;False;Focus;1.877;empty;empty;empty;7.0000;0.0000;(-0.0321, 1.1185, -7.2321);(0.0515, 0.0570, 0.0104, 0.9970);(0.0164, 0.6866, -6.9123);(-0.0267, 0.0517, -0.0411, 0.9975);(0.7451, 0.0000, 3.3015);(0.0000, 0.0000, -7.0000);0.5341;
2347.0920;2;4;False;BeforeFade;0.010;Scorpio;True;False;2.0568;0.0000;(-0.0320, 1.1184, -7.2323);(0.0520, 0.0571, 0.0105, 0.9970);(0.0161, 0.6867, -6.9126);(-0.0270, 0.0511, -0.0414, 0.9975);(0.7451, 0.0000, 3.3015);(-0.3934, 0.0000, 2.0189);0.5341;
2347.1930;2;4;False;Stimuli;0.101;Scorpio;True;False;2.0568;0.0000;(-0.0314, 1.1179, -7.2328);(0.0561, 0.0602, 0.0106, 0.9966);(0.0138, 0.6874, -6.9135);(-0.0282, 0.0457, -0.0406, 0.9977);(0.7451, 0.0000, 3.3015);(-0.3934, 0.0000, 2.0189);0.5341;
2348.1980;2;4;False;AfterFade;1.005;Scorpio;True;False;2.0568;0.0000;(-0.0373, 1.1131, -7.2308);(0.0867, 0.0340, 0.0221, 0.9954);(-0.0429, 0.6795, -6.9360);(0.0411, -0.0444, -0.0971, 0.9934);(0.7451, 0.0000, 3.3015);(-0.3934, 0.0000, 2.0189);0.5341;
2349.1360;2;4;False;Estimation;0.938;Scorpio;True;False;2.0568;2.2239;(-0.0388, 1.1132, -7.2323);(0.0873, 0.0263, 0.0233, 0.9956);(-0.0521, 0.6627, -6.9416);(0.1189, -0.0485, -0.1333, 0.9827);(-0.3361, 0.0000, 2.1984);(-0.3934, 0.0000, 2.0189);2.3356;
2351.0240;3;4;False;Focus;1.888;empty;empty;empty;7.0000;0.0000;(-0.0345, 1.1121, -7.2307);(0.0939, 0.0349, 0.0195, 0.9948);(-0.0373, 0.6798, -6.9370);(0.0710, -0.0348, -0.1239, 0.9891);(-0.3361, 0.0000, 2.1984);(0.0000, 0.0000, -7.0000);2.3356;
2351.0350;3;4;False;BeforeFade;0.011;Crocodile;True;True;3.1281;0.0000;(-0.0345, 1.1121, -7.2307);(0.0939, 0.0349, 0.0195, 0.9948);(-0.0373, 0.6799, -6.9370);(0.0709, -0.0349, -0.1240, 0.9891);(-0.3361, 0.0000, 2.1984);(-0.3802, 0.0000, 3.1049);2.3356;
2351.1350;3;4;False;Stimuli;0.100;Crocodile;True;True;3.1281;0.0000;(-0.0344, 1.1124, -7.2308);(0.0933, 0.0352, 0.0195, 0.9948);(-0.0366, 0.6808, -6.9367);(0.0698, -0.0344, -0.1245, 0.9892);(-0.3361, 0.0000, 2.1984);(-0.3802, 0.0000, 3.1049);2.3356;
2352.1410;3;4;False;AfterFade;1.005;Crocodile;True;True;3.1281;0.0000;(-0.0351, 1.1123, -7.2314);(0.0951, 0.0342, 0.0207, 0.9947);(-0.0373, 0.6872, -6.9369);(0.0496, -0.0370, -0.1130, 0.9917);(-0.3361, 0.0000, 2.1984);(-0.3802, 0.0000, 3.1049);2.3356;
2353.0230;3;4;False;Estimation;0.882;Crocodile;True;True;3.1281;3.2078;(-0.0362, 1.1119, -7.2316);(0.0963, 0.0325, 0.0221, 0.9946);(-0.0386, 0.6861, -6.9373);(0.0594, -0.0388, -0.1208, 0.9901);(-0.3256, 0.0000, 3.1913);(-0.3802, 0.0000, 3.1049);1.1556;
2354.5640;4;4;False;Focus;1.541;empty;empty;empty;7.0000;0.0000;(-0.0352, 1.1128, -7.2323);(0.0932, 0.0330, 0.0195, 0.9949);(-0.0385, 0.6882, -6.9378);(0.0553, -0.0389, -0.1219, 0.9902);(-0.3256, 0.0000, 3.1913);(0.0000, 0.0000, -7.0000);1.1556;
2354.5760;4;4;False;BeforeFade;0.011;Turtle;False;False;4.5145;0.0000;(-0.0352, 1.1128, -7.2324);(0.0931, 0.0329, 0.0195, 0.9949);(-0.0384, 0.6882, -6.9379);(0.0552, -0.0388, -0.1219, 0.9902);(-0.3256, 0.0000, 3.1913);(-0.7685, 0.0000, 4.4486);1.1556;
2354.6760;4;4;False;Stimuli;0.100;Turtle;False;False;4.5145;0.0000;(-0.0350, 1.1126, -7.2321);(0.0932, 0.0332, 0.0197, 0.9949);(-0.0377, 0.6876, -6.9374);(0.0562, -0.0378, -0.1214, 0.9903);(-0.3256, 0.0000, 3.1913);(-0.7685, 0.0000, 4.4486);1.1556;
2355.6820;4;4;False;AfterFade;1.005;Turtle;False;False;4.5145;0.0000;(-0.0360, 1.1133, -7.2328);(0.0897, 0.0259, 0.0217, 0.9954);(-0.0490, 0.6992, -6.9420);(0.0341, -0.0721, -0.1136, 0.9903);(-0.3256, 0.0000, 3.1913);(-0.7685, 0.0000, 4.4486);1.1556;
2356.7200;4;4;False;Estimation;1.038;Turtle;False;False;4.5145;3.9761;(-0.0362, 1.1131, -7.2332);(0.0912, 0.0255, 0.0207, 0.9953);(-0.0470, 0.7001, -6.9417);(0.0278, -0.0594, -0.1111, 0.9916);(-0.5307, 0.0000, 3.9405);(-0.7685, 0.0000, 4.4486);2.1296;
2358.4070;5;4;False;Focus;1.687;empty;empty;empty;7.0000;0.0000;(-0.0351, 1.1134, -7.2336);(0.0887, 0.0280, 0.0192, 0.9955);(-0.0478, 0.6990, -6.9434);(0.0289, -0.0592, -0.1069, 0.9921);(-0.5307, 0.0000, 3.9405);(0.0000, 0.0000, -7.0000);2.1296;
2358.4180;5;4;False;BeforeFade;0.011;Pig;False;True;5.2543;0.0000;(-0.0351, 1.1134, -7.2336);(0.0887, 0.0280, 0.0193, 0.9955);(-0.0477, 0.6990, -6.9434);(0.0287, -0.0590, -0.1069, 0.9921);(-0.5307, 0.0000, 3.9405);(-0.8866, 0.0000, 5.1790);2.1296;
2358.5190;5;4;False;Stimuli;0.101;Pig;False;True;5.2543;0.0000;(-0.0350, 1.1135, -7.2336);(0.0884, 0.0280, 0.0192, 0.9955);(-0.0479, 0.6995, -6.9435);(0.0287, -0.0595, -0.1072, 0.9920);(-0.5307, 0.0000, 3.9405);(-0.8866, 0.0000, 5.1790);2.1296;
2359.5240;5;4;False;AfterFade;1.004;Pig;False;True;5.2543;0.0000;(-0.0344, 1.1135, -7.2339);(0.0880, 0.0288, 0.0182, 0.9955);(-0.0483, 0.7117, -6.9450);(0.0051, -0.0660, -0.1054, 0.9922);(-0.5307, 0.0000, 3.9405);(-0.8866, 0.0000, 5.1790);2.1296;
2360.5520;5;4;False;Estimation;1.028;Pig;False;True;5.2543;4.8144;(-0.0346, 1.1131, -7.2336);(0.0895, 0.0285, 0.0184, 0.9954);(-0.0458, 0.7154, -6.9447);(-0.0006, -0.0582, -0.1036, 0.9929);(-0.5975, 0.0000, 4.7772);(-0.8866, 0.0000, 5.1790);2.5855;
2362.2490;6;4;False;Focus;1.698;empty;empty;empty;7.0000;0.0000;(-0.0320, 1.1137, -7.2321);(0.0860, 0.0319, 0.0150, 0.9957);(-0.0426, 0.7142, -6.9434);(0.0065, -0.0550, -0.1072, 0.9927);(-0.5975, 0.0000, 4.7772);(0.0000, 0.0000, -7.0000);2.5855;
2362.2600;6;4;False;BeforeFade;0.011;Turtle;False;False;2.5917;0.0000;(-0.0319, 1.1137, -7.2321);(0.0861, 0.0319, 0.0149, 0.9957);(-0.0426, 0.7142, -6.9433);(0.0065, -0.0549, -0.1068, 0.9927);(-0.5975, 0.0000, 4.7772);(0.3052, 0.0000, 2.5736);2.5855;
2362.3610;6;4;False;Stimuli;0.101;Turtle;False;False;2.5917;0.0000;(-0.0320, 1.1138, -7.2323);(0.0865, 0.0324, 0.0148, 0.9956);(-0.0429, 0.7143, -6.9435);(0.0071, -0.0544, -0.1066, 0.9928);(-0.5975, 0.0000, 4.7772);(0.3052, 0.0000, 2.5736);2.5855;
2363.3660;6;4;False;AfterFade;1.005;Turtle;False;False;2.5917;0.0000;(-0.0314, 1.1129, -7.2312);(0.0913, 0.0462, 0.0173, 0.9946);(-0.0008, 0.6993, -6.9277);(0.0401, 0.0810, -0.1350, 0.9867);(-0.5975, 0.0000, 4.7772);(0.3052, 0.0000, 2.5736);2.5855;
2364.3490;6;4;False;Estimation;0.983;Turtle;False;False;2.5917;2.6113;(-0.0331, 1.1130, -7.2304);(0.0925, 0.0434, 0.0185, 0.9946);(-0.0089, 0.6873, -6.9284);(0.0798, 0.0599, -0.1583, 0.9823);(0.2317, 0.0000, 2.6010);(0.3052, 0.0000, 2.5736);1.6725;
2366.0130;7;4;False;Focus;1.664;empty;empty;empty;7.0000;0.0000;(-0.0327, 1.1124, -7.2270);(0.0960, 0.0414, 0.0181, 0.9944);(-0.0115, 0.6906, -6.9293);(0.0732, 0.0498, -0.1537, 0.9841);(0.2317, 0.0000, 2.6010);(0.0000, 0.0000, -7.0000);1.6725;
2366.0260;7;4;False;BeforeFade;0.012;Deer;False;False;4.2529;0.0000;(-0.0328, 1.1124, -7.2270);(0.0961, 0.0415, 0.0179, 0.9943);(-0.0116, 0.6905, -6.9294);(0.0731, 0.0497, -0.1536, 0.9842);(0.2317, 0.0000, 2.6010);(-0.8692, 0.0000, 4.1631);1.6725;
2366.1250;7;4;False;Stimuli;0.100;Deer;False;False;4.2529;0.0000;(-0.0325, 1.1123, -7.2270);(0.0963, 0.0416, 0.0180, 0.9943);(-0.0116, 0.6909, -6.9294);(0.0722, 0.0494, -0.1527, 0.9844);(0.2317, 0.0000, 2.6010);(-0.8692, 0.0000, 4.1631);1.6725;
2367.1300;7;4;False;AfterFade;1.005;Deer;False;False;4.2529;0.0000;(-0.0390, 1.1141, -7.2267);(0.0862, 0.0177, 0.0230, 0.9959);(-0.0471, 0.7004, -6.9437);(0.0362, -0.0639, -0.1058, 0.9917);(0.2317, 0.0000, 2.6010);(-0.8692, 0.0000, 4.1631);1.6725;
2368.2140;7;4;False;Estimation;1.084;Deer;False;False;4.2529;3.7015;(-0.0386, 1.1141, -7.2269);(0.0862, 0.0166, 0.0239, 0.9959);(-0.0482, 0.6988, -6.9445);(0.0403, -0.0652, -0.1106, 0.9909);(-0.5523, 0.0000, 3.6600);(-0.8692, 0.0000, 4.1631);3.2118;
2369.9010;8;4;False;Focus;1.687;empty;empty;empty;7.0000;0.0000;(-0.0363, 1.1147, -7.2300);(0.0799, 0.0213, 0.0194, 0.9964);(-0.0471, 0.7015, -6.9448);(0.0358, -0.0612, -0.1153, 0.9908);(-0.5523, 0.0000, 3.6600);(0.0000, 0.0000, -7.0000);3.2118;
2369.9110;8;4;False;BeforeFade;0.011;Deer;False;False;3.5921;0.0000;(-0.0363, 1.1148, -7.2299);(0.0800, 0.0213, 0.0193, 0.9964);(-0.0471, 0.7015, -6.9448);(0.0358, -0.0613, -0.1155, 0.9908);(-0.5523, 0.0000, 3.6600);(-0.4694, 0.0000, 3.5613);3.2118;
2370.0120;8;4;False;Stimuli;0.100;Deer;False;False;3.5921;0.0000;(-0.0368, 1.1147, -7.2300);(0.0804, 0.0212, 0.0194, 0.9963);(-0.0476, 0.7011, -6.9451);(0.0362, -0.0614, -0.1144, 0.9909);(-0.5523, 0.0000, 3.6600);(-0.4694, 0.0000, 3.5613);3.2118;
2371.0170;8;4;False;AfterFade;1.005;Deer;False;False;3.5921;0.0000;(-0.0354, 1.1149, -7.2298);(0.0802, 0.0226, 0.0187, 0.9963);(-0.0380, 0.6988, -6.9397);(0.0396, -0.0366, -0.1138, 0.9920);(-0.5523, 0.0000, 3.6600);(-0.4694, 0.0000, 3.5613);3.2118;
2372.2680;8;4;False;Estimation;1.251;Deer;False;False;3.5921;3.4936;(-0.0369, 1.1149, -7.2298);(0.0794, 0.0210, 0.0204, 0.9964);(-0.0411, 0.6927, -6.9403);(0.0470, -0.0423, -0.1093, 0.9920);(-0.3671, 0.0000, 3.4743);(-0.4694, 0.0000, 3.5613);1.4762;
2373.9550;9;4;False;Focus;1.687;empty;empty;empty;7.0000;0.0000;(-0.0368, 1.1151, -7.2301);(0.0781, 0.0225, 0.0212, 0.9965);(-0.0411, 0.6948, -6.9407);(0.0436, -0.0470, -0.1065, 0.9922);(-0.3671, 0.0000, 3.4743);(0.0000, 0.0000, -7.0000);1.4762;
2373.9660;9;4;False;BeforeFade;0.011;FinalWolf;True;False;4.3823;0.0000;(-0.0368, 1.1152, -7.2303);(0.0780, 0.0224, 0.0211, 0.9965);(-0.0411, 0.6951, -6.9408);(0.0433, -0.0468, -0.1062, 0.9923);(-0.3671, 0.0000, 3.4743);(0.6984, 0.0000, 4.3263);1.4762;
2374.0660;9;4;False;Stimuli;0.101;FinalWolf;True;False;4.3823;0.0000;(-0.0366, 1.1153, -7.2306);(0.0771, 0.0225, 0.0215, 0.9965);(-0.0406, 0.6953, -6.9406);(0.0429, -0.0463, -0.1061, 0.9924);(-0.3671, 0.0000, 3.4743);(0.6984, 0.0000, 4.3263);1.4762;
2375.0720;9;4;False;AfterFade;1.005;FinalWolf;True;False;4.3823;0.0000;(-0.0282, 1.1168, -7.2339);(0.0702, 0.0788, 0.0127, 0.9943);(-0.0057, 0.6991, -6.9276);(0.0251, 0.0628, -0.0946, 0.9932);(-0.3671, 0.0000, 3.4743);(0.6984, 0.0000, 4.3263);1.4762;
2376.1990;9;4;False;Estimation;1.128;FinalWolf;True;False;4.3823;4.0347;(-0.0276, 1.1166, -7.2340);(0.0717, 0.0774, 0.0118, 0.9944);(0.0060, 0.7027, -6.9232);(0.0136, 0.0845, -0.0915, 0.9921);(0.6611, 0.0000, 3.9801);(0.6984, 0.0000, 4.3263);0.2624;
